
"Sneha ka total expenditure dikhao","show_balance"
"785 rupaye minus karo Ajay ke account se","subtraction"
"Nisha ke 2100 rupaye jama kar do","add_entry"
"Vivek ka hisaab kitab email karo","actions"
"395 rupaye wali entry delete karo Divya ki","delete_entry"
"Ankit ke 1580 rupee add kar do","add_entry"
"Swati ka current balance batao","show_balance"
"795 rupaye ghata do Sanjay ke khate se","subtraction"
"Preeti ke 2125 rupaye jama karo","add_entry"
"Manish ka expenditure report generate karo","actions"
"400 rupaye ki entry remove karo Rohan ki","delete_entry"
"Prakash ka statement email karo","actions"
"1590 rupaye add karo Gaurav ke","add_entry"
"805 rupaye minus karo Gaurav ke account se","subtraction"
"2150 rupaye jama kar do Ritu ke","add_entry"
"Kiran ka hisaab kitab generate karo","actions"
"405 rupaye wali entry delete karo Meenakshi ki","delete_entry"
"Rajesh ke 1600 rupee add karo","add_entry"
"Neetu ka balance dikhao","show_balance"
"815 rupaye ghata do Rohan ke account se","subtraction"
"Anita ke 2180 rupaye jama karo","add_entry"
"Dheeraj ka statement WhatsApp karo","actions"
"410 rupaye ki entry remove karo Saurabh ki","delete_entry"
"Shalini ke 1620 rupee add karo","add_entry"
"Vinod ka current balance check karo","show_balance"
"825 rupaye kaat do Smita ke khate se","subtraction"
"Rajeev ke 2200 rupaye jama kar do","add_entry"
"Sapna ka expenditure report generate karo","actions"
"415 rupaye wali entry delete karo Ankit ki","delete_entry"
"Meenakshi ke 1640 rupee add kar do","add_entry"
"Nikhil ka total balance dikhao","show_balance"
"835 rupaye minus karo Priyanka ke khate se","subtraction"
"Saurabh ke 2225 rupaye jama karo","add_entry"
"Kavita ka statement email karo","actions"
"420 rupaye ki entry remove karo Rohan ki","delete_entry"
"Rajesh ke 1660 rupee add karo","add_entry"
"Amit ka current expenditure batao","show_balance"
"845 rupaye ghata do Neha ke account se","subtraction"
"Alok ke 2250 rupaye jama kar do","add_entry"
"20 rupaye jama karo Vikram ke account mein","add_entry"
"Neha ka balance check karo","show_balance"
"15 rupee kat do Rajesh ke khate se","subtraction"
"Anita ke 30 rupaye add kar do","add_entry"
"Delete karo 25 rupaye wala entry Sandeep ka","delete_entry"
"Kavita ka hisaab kitab email karo","actions"
"Show Rahul's total balance","show_balance"
"50 rupaye ghata do Preeti ke account se","subtraction"
"Amit ke 40 rupee jama karo","add_entry"
"Suresh ka statement generate karo","actions"
"10 rupaye kaat do Meena ke khate se","subtraction"
"Ravi ke 60 rupaye add kar do","add_entry"
"Pooja ka current balance batao","show_balance"
"35 rupaye wali entry delete karo Sanjay ki","delete_entry"
"Geeta ke 25 rupee kat do","subtraction"
"80 rupaye jama karo Vijay ke account mein","add_entry"
"Shweta ka total expenditure dikhao","show_balance"
"Nikhil ke 45 rupaye minus karo","subtraction"
"100 rupaye add karo Priyanka ke khate mein","add_entry"
"Ashok ka statement bhejo WhatsApp par","actions"
"55 rupaye ki entry Mohan ki delete karo","delete_entry"
"Sunita ke 70 rupee jama kar do","add_entry"
"Ramesh ka balance sheet generate karo","actions"
"30 rupaye ghata do Anjali ke account se","subtraction"
"Rohit ke 85 rupaye add karo","add_entry"
"Deepak ka current balance check karo","show_balance"
"40 rupaye wali entry Manish ki kaat do","delete_entry"
"Sapna ke 65 rupee jama karo","add_entry"
"Alok ka hisaab kitab dikhao","show_balance"
"95 rupaye minus karo Neeta ke khate se","subtraction"
"Rajiv ke 110 rupaye add kar do","add_entry"
"Sarita ka balance statement email karo","actions"
"25 rupaye ki entry delete karo Vivek ki","delete_entry"
"Ankit ke 75 rupee jama karo","add_entry"
"Manju ka total balance batao","show_balance"
"50 rupaye ghata do Sunil ke account se","subtraction"
"Kiran ke 90 rupaye add kar do","add_entry"
"Prakash ka hisaab generate karo","actions"
"20 rupaye kaat do Swati ke khate se","subtraction"
"Arun ke 120 rupaye jama karo","add_entry"
"Nisha ka current expenditure dikhao","show_balance"
"45 rupaye wali entry delete karo Rakesh ki","delete_entry"
"Shalini ke 35 rupee kat do","subtraction"
"70 rupaye add karo Dinesh ke account mein","add_entry"
"Jyoti ka total balance check karo","show_balance"
"Saurabh ke 55 rupaye minus karo","subtraction"
"130 rupaye jama karo Anjana ke khate mein","add_entry"
"Manoj ka statement bhejo email par","actions"
"60 rupaye ki entry Shikha ki delete karo","delete_entry"
"Rajeev ke 80 rupee add kar do","add_entry"
"Sneha ka balance sheet generate karo","actions"
"40 rupaye ghata do Vinod ke account se","subtraction"
"Asha ke 95 rupaye jama karo","add_entry"
"Dheeraj ka current balance batao","show_balance"
"30 rupaye wali entry Kavita ki kaat do","delete_entry"
"Sudhir ke 75 rupee add karo","add_entry"
"Priya ka hisaab kitab dikhao","show_balance"
"85 rupaye minus karo Ajay ke khate se","subtraction"
"Meenakshi ke 100 rupaye jama kar do","add_entry"
"Ramesh ka balance statement WhatsApp karo","actions"
"15 rupaye ki entry delete karo Sunita ki","delete_entry"
"Rajat ke 65 rupee add kar do","add_entry"
"Poornima ka total expenditure check karo","show_balance"
"55 rupaye ghata do Abhishek ke account se","subtraction"
"Neha ke 110 rupaye jama karo","add_entry"
"Vikrant ka hisaab generate karo","actions"
"25 rupaye kaat do Smita ke khate se","subtraction"
"Amit ke 140 rupaye add kar do","add_entry"
"Shruti ka current balance dikhao","show_balance"
"50 rupaye wali entry delete karo Rahul ki","delete_entry"
"Anita ke 45 rupee kat do","subtraction"
"90 rupaye add karo Sanjay ke account mein","add_entry"
"Ritu ka total balance check karo","show_balance"
"Vishal ke 70 rupaye minus karo","subtraction"
"120 rupaye jama karo Deepika ke khate mein","add_entry"
"Alok ka statement bhejo SMS par","actions"
"35 rupaye ki entry Monika ki delete karo","delete_entry"
"Raghav ke 85 rupee add kar do","add_entry"
"Swati ka balance sheet generate karo","actions"
"60 rupaye ghata do Nitin ke account se","subtraction"
"Priyanka ke 105 rupaye jama karo","add_entry"
"Saurabh ka current balance batao","show_balance"
"40 rupaye wali entry Ankit ki kaat do","delete_entry"
"Neetu ke 75 rupee add karo","add_entry"
"Vivek ka hisaab kitab dikhao","show_balance"
"95 rupaye minus karo Shweta ke khate se","subtraction"
"Rajesh ke 130 rupaye jama kar do","add_entry"
"Anjali ka balance statement email karo","actions"
"20 rupaye ki entry delete karo Sunil ki","delete_entry"
"Manisha ke 70 rupee add kar do","add_entry"
"Rohit ka total expenditure check karo","show_balance"
"45 rupaye ghata do Priya ke account se","subtraction"
"Anil ke 100 rupaye jama karo","add_entry"
"Geeta ka hisaab generate karo","actions"
"30 rupaye kaat do Rakesh ke khate se","subtraction"
"Deepak ke 150 rupaye add kar do","add_entry"
"Sunita ka current balance dikhao","show_balance"
"55 rupaye wali entry delete karo Amit ki","delete_entry"
"Kavita ke 65 rupee kat do","subtraction"
"80 rupaye add karo Rajiv ke account mein","add_entry"
"Nisha ka total balance check karo","show_balance"
"100 rupaye jama karo Rajesh ke account mein","add_entry"
"Priya ka current balance dikhao","show_balance"
"50 rupee kaat do Amit ke khate se","subtraction"
"Neha ke 75 rupaye add kar do","add_entry"
"Delete karo 30 rupaye wala entry Suman ka","delete_entry"
"Vikram ka hisaab kitab email karo","actions"
"Show Anita's total expenditure","show_balance"
"200 rupaye subtract karo Rahul ke account se","subtraction"
"Mohan ke 150 rupee jama karo","add_entry"
"Geeta ka statement generate karo","actions"
"25 rupaye ki entry remove karo Suresh ki","delete_entry"
"Kavita ke 80 rupee add kar do","add_entry"
"Alok ka balance batao","show_balance"
"120 rupaye minus karo Pooja ke khate se","subtraction"
"Sanjay ke 175 rupaye jama karo","add_entry"
"Meera ka hisaab WhatsApp karo","actions"
"60 rupaye wali entry delete karo Ravi ki","delete_entry"
"Divya ke 90 rupee add kar do","add_entry"
"Ajay ka total balance check karo","show_balance"
"40 rupaye ghata do Sneha ke account se","subtraction"
"Vikas ke 225 rupaye jama kar do","add_entry"
"Nisha ka expenditure report generate karo","actions"
"35 rupaye ki entry remove karo Deepak ki","delete_entry"
"Sunita ke 110 rupee add karo","add_entry"
"Rohit ka current balance dikhao","show_balance"
"85 rupaye kaat do Ankit ke khate se","subtraction"
"Swati ke 250 rupaye jama karo","add_entry"
"Manish ka statement email karo","actions"
"70 rupaye wali entry delete karo Anjali ki","delete_entry"
"Prakash ke 130 rupee add kar do","add_entry"
"Preeti ka total expenditure batao","show_balance"
"55 rupaye minus karo Vivek ke account se","subtraction"
"Arun ke 275 rupaye jama karo","add_entry"
"Shweta ka hisaab kitab generate karo","actions"
"45 rupaye ki entry remove karo Gaurav ki","delete_entry"
"Neetu ke 140 rupee add karo","add_entry"
"Sandeep ka balance check karo","show_balance"
"95 rupaye ghata do Ritu ke khate se","subtraction"
"Kiran ke 300 rupaye jama kar do","add_entry"
"Asha ka statement WhatsApp karo","actions"
"80 rupaye wali entry delete karo Vikrant ki","delete_entry"
"Rajiv ke 160 rupee add karo","add_entry"
"Manju ka current expenditure dikhao","show_balance"
"65 rupaye kaat do Sunil ke account se","subtraction"
"Anita ke 325 rupaye jama karo","add_entry"
"Dheeraj ka hisaab kitab email karo","actions"
"50 rupaye ki entry remove karo Poornima ki","delete_entry"
"Shalini ke 180 rupee add kar do","add_entry"
"Vinod ka total balance batao","show_balance"
"105 rupaye minus karo Jyoti ke khate se","subtraction"
"Rajeev ke 350 rupaye jama karo","add_entry"
"Sapna ka expenditure report generate karo","actions"
"75 rupaye wali entry delete karo Anil ki","delete_entry"
"Meenakshi ke 200 rupee add karo","add_entry"
"Nikhil ka current balance check karo","show_balance"
"115 rupaye ghata do Priyanka ke account se","subtraction"
"Saurabh ke 375 rupaye jama kar do","add_entry"
"Kavita ka statement email karo","actions"
"90 rupaye ki entry remove karo Amit ki","delete_entry"
"Smita ke 220 rupee add kar do","add_entry"
"Rajesh ka total expenditure dikhao","show_balance"
"125 rupaye kaat do Neha ke khate se","subtraction"
"Alok ke 400 rupaye jama karo","add_entry"
"Sunita ka hisaab kitab generate karo","actions"
"55 rupaye wali entry delete karo Vikram ki","delete_entry"
"Deepak ke 240 rupee add karo","add_entry"
"Anjali ka balance batao","show_balance"
"135 rupaye minus karo Rahul ke account se","subtraction"
"Pooja ke 425 rupaye jama kar do","add_entry"
"Mohan ka statement WhatsApp karo","actions"
"100 rupaye ki entry remove karo Geeta ki","delete_entry"
"Ravi ke 260 rupee add karo","add_entry"
"Sneha ka current expenditure check karo","show_balance"
"145 rupaye ghata do Ajay ke khate se","subtraction"
"Nisha ke 450 rupaye jama karo","add_entry"
"Vivek ka hisaab kitab email karo","actions"
"70 rupaye wali entry delete karo Divya ki","delete_entry"
"Ankit ke 280 rupee add karo","add_entry"
"Swati ka total balance dikhao","show_balance"
"155 rupaye kaat do Sanjay ke account se","subtraction"
"Preeti ke 475 rupaye jama karo","add_entry"
"Manish ka expenditure report generate karo","actions"
"110 rupaye ki entry remove karo Meera ki","delete_entry"
"Prakash ke 300 rupee add kar do","add_entry"
"Shweta ka current balance batao","show_balance"
"165 rupaye minus karo Arun ke khate se","subtraction"
"Neetu ke 500 rupaye jama karo","add_entry"
"Gaurav ka statement email karo","actions"
"85 rupaye wali entry delete karo Ritu ki","delete_entry"
"Kiran ke 320 rupee add karo","add_entry"
"Asha ka total expenditure check karo","show_balance"
"175 rupaye ghata do Rajiv ke account se","subtraction"
"Manju ke 525 rupaye jama kar do","add_entry"
"Sunil ka hisaab kitab generate karo","actions"
"120 rupaye ki entry remove karo Anita ki","delete_entry"
"Dheeraj ke 340 rupee add kar do","add_entry"
"Poornima ka balance dikhao","show_balance"
"185 rupaye kaat do Shalini ke khate se","subtraction"
"Vinod ke 550 rupaye jama karo","add_entry"
"Jyoti ka statement WhatsApp karo","actions"
"95 rupaye wali entry delete karo Rajeev ki","delete_entry"
"Sapna ke 360 rupee add karo","add_entry"
"Anil ka current expenditure batao","show_balance"
"195 rupaye minus karo Meenakshi ke account se","subtraction"
"Nikhil ke 575 rupaye jama kar do","add_entry"
"Priyanka ka hisaab kitab email karo","actions"
"130 rupaye ki entry remove karo Saurabh ki","delete_entry"
"Kavita ke 380 rupee add kar do","add_entry"
"Smita ka total balance check karo","show_balance"
"205 rupaye ghata do Rajesh ke khate se","subtraction"
"Amit ke 600 rupaye jama karo","add_entry"
"Neha ka expenditure report generate karo","actions"
"105 rupaye wali entry delete karo Alok ki","delete_entry"
"Vikram ke 400 rupee add karo","add_entry"
"Sunita ka current balance dikhao","show_balance"
"215 rupaye kaat do Deepak ke account se","subtraction"
"Anjali ke 625 rupaye jama kar do","add_entry"
"Rahul ka statement email karo","actions"
"140 rupaye ki entry remove karo Pooja ki","delete_entry"
"Mohan ke 420 rupee add kar do","add_entry"
"Geeta ka total expenditure batao","show_balance"
"225 rupaye minus karo Ravi ke khate se","subtraction"
"Sneha ke 650 rupaye jama karo","add_entry"
"Ajay ka hisaab kitab generate karo","actions"
"115 rupaye wali entry delete karo Nisha ki","delete_entry"
"Vivek ke 440 rupee add karo","add_entry"
"Divya ka balance check karo","show_balance"
"235 rupaye ghata do Ankit ke account se","subtraction"
"Swati ke 675 rupaye jama kar do","add_entry"
"Sanjay ka statement WhatsApp karo","actions"
"150 rupaye ki entry remove karo Preeti ki","delete_entry"
"Manish ke 460 rupee add kar do","add_entry"
"Meera ka current expenditure dikhao","show_balance"
"245 rupaye kaat do Prakash ke khate se","subtraction"
"Shweta ke 700 rupaye jama karo","add_entry"
"Arun ka hisaab kitab email karo","actions"
"125 rupaye wali entry delete karo Neetu ki","delete_entry"
"Gaurav ke 480 rupee add karo","add_entry"
"Ritu ka total balance batao","show_balance"
"255 rupaye minus karo Kiran ke account se","subtraction"
"Asha ke 725 rupaye jama kar do","add_entry"
"Rajiv ka expenditure report generate karo","actions"
"160 rupaye ki entry remove karo Manju ki","delete_entry"
"Sunil ke 500 rupee add kar do","add_entry"
"Anita ka current balance check karo","show_balance"
"265 rupaye ghata do Dheeraj ke khate se","subtraction"
"Poornima ke 750 rupaye jama karo","add_entry"
"Shalini ka statement email karo","actions"
"135 rupaye wali entry delete karo Vinod ki","delete_entry"
"Jyoti ke 520 rupee add karo","add_entry"
"Rajeev ka total expenditure dikhao","show_balance"
"275 rupaye kaat do Sapna ke account se","subtraction"
"Anil ke 775 rupaye jama kar do","add_entry"
"Meenakshi ka hisaab kitab generate karo","actions"
"170 rupaye ki entry remove karo Nikhil ki","delete_entry"
"Priyanka ke 540 rupee add kar do","add_entry"
"Saurabh ka balance batao","show_balance"
"285 rupaye minus karo Kavita ke khate se","subtraction"
"Smita ke 800 rupaye jama karo","add_entry"
"Rajesh ka statement WhatsApp karo","actions"
"145 rupaye wali entry delete karo Amit ki","delete_entry"
"Neha ke 560 rupee add karo","add_entry"
"Alok ka current expenditure check karo","show_balance"
"295 rupaye ghata do Vikram ke account se","subtraction"
"Sunita ke 825 rupaye jama kar do","add_entry"
"Deepak ka hisaab kitab email karo","actions"
"180 rupaye ki entry remove karo Anjali ki","delete_entry"
"Rahul ke 580 rupee add kar do","add_entry"
"Pooja ka total balance dikhao","show_balance"
"305 rupaye kaat do Mohan ke khate se","subtraction"
"Geeta ke 850 rupaye jama karo","add_entry"
"Ravi ka expenditure report generate karo","actions"
"155 rupaye wali entry delete karo Sneha ki","delete_entry"
"Ajay ke 600 rupee add karo","add_entry"
"Nisha ka current balance batao","show_balance"
"315 rupaye minus karo Vivek ke account se","subtraction"
"Divya ke 875 rupaye jama kar do","add_entry"
"Ankit ka statement email karo","actions"
"190 rupaye ki entry remove karo Swati ki","delete_entry"
"Sanjay ke 620 rupee add kar do","add_entry"
"Preeti ka total expenditure check karo","show_balance"
"325 rupaye ghata do Manish ke khate se","subtraction"
"Meera ke 900 rupaye jama karo","add_entry"
"Prakash ka hisaab kitab generate karo","actions"
"165 rupaye wali entry delete karo Shweta ki","delete_entry"
"Arun ke 640 rupee add karo","add_entry"
"Neetu ka balance dikhao","show_balance"
"335 rupaye kaat do Gaurav ke account se","subtraction"
"Ritu ke 925 rupaye jama kar do","add_entry"
"Kiran ka statement WhatsApp karo","actions"
"200 rupaye ki entry remove karo Asha ki","delete_entry"
"Rajiv ke 660 rupee add kar do","add_entry"
"Manju ka current expenditure batao","show_balance"
"345 rupaye minus karo Sunil ke khate se","subtraction"
"Anita ke 950 rupaye jama karo","add_entry"
"Dheeraj ka hisaab kitab email karo","actions"
"175 rupaye wali entry delete karo Poornima ki","delete_entry"
"Shalini ke 680 rupee add karo","add_entry"
"Vinod ka total balance check karo","show_balance"
"355 rupaye ghata do Jyoti ke account se","subtraction"
"Rajeev ke 975 rupaye jama kar do","add_entry"
"Sapna ka expenditure report generate karo","actions"
"210 rupaye ki entry remove karo Anil ki","delete_entry"
"Meenakshi ke 700 rupee add kar do","add_entry"
"Nikhil ka current balance dikhao","show_balance"
"365 rupaye kaat do Priyanka ke khate se","subtraction"
"Saurabh ke 1000 rupaye jama karo","add_entry"
"Kavita ka statement email karo","actions"
"185 rupaye wali entry delete karo Smita ki","delete_entry"
"Rajesh ke 720 rupee add karo","add_entry"
"Amit ka total expenditure batao","show_balance"
"375 rupaye minus karo Neha ke khate se","subtraction"
"Alok ke 1025 rupaye jama kar do","add_entry"
"Vikram ka hisaab kitab generate karo","actions"
"220 rupaye ki entry remove karo Sunita ki","delete_entry"
"Deepak ke 740 rupee add karo","add_entry"
"Anjali ka current balance check karo","show_balance"
"385 rupaye ghata do Rahul ke account se","subtraction"
"Pooja ke 1050 rupaye jama karo","add_entry"
"Mohan ka statement WhatsApp karo","actions"
"195 rupaye wali entry delete karo Geeta ki","delete_entry"
"Ravi ke 760 rupee add kar do","add_entry"
"Sneha ka total expenditure dikhao","show_balance"
"395 rupaye kaat do Ajay ke khate se","subtraction"
"Nisha ke 1075 rupaye jama kar do","add_entry"
"Vivek ka hisaab kitab email karo","actions"
"230 rupaye ki entry remove karo Divya ki","delete_entry"
"Ankit ke 780 rupee add karo","add_entry"
"Swati ka current balance batao","show_balance"
"405 rupaye minus karo Sanjay ke account se","subtraction"
"Preeti ke 1100 rupaye jama karo","add_entry"
"Manish ka expenditure report generate karo","actions"
"205 rupaye wali entry delete karo Meera ki","delete_entry"
"Prakash ke 800 rupee add kar do","add_entry"
"Shweta ka total balance check karo","show_balance"
"415 rupaye ghata do Arun ke khate se","subtraction"
"Neetu ke 1125 rupaye jama kar do","add_entry"
"Gaurav ka statement email karo","actions"
"240 rupaye ki entry remove karo Ritu ki","delete_entry"
"Kiran ke 820 rupee add karo","add_entry"
"Asha ka current expenditure dikhao","show_balance"
"425 rupaye kaat do Rajiv ke account se","subtraction"
"Manju ke 1150 rupaye jama karo","add_entry"
"Sunil ka hisaab kitab generate karo","actions"
"215 rupaye wali entry delete karo Anita ki","delete_entry"
"Dheeraj ke 840 rupee add kar do","add_entry"
"Poornima ka balance batao","show_balance"
"435 rupaye minus karo Shalini ke khate se","subtraction"
"Vinod ke 1175 rupaye jama kar do","add_entry"
"Jyoti ka statement WhatsApp karo","actions"
"250 rupaye ki entry remove karo Rajeev ki","delete_entry"
"Sapna ke 860 rupee add karo","add_entry"
"Anil ka total expenditure check karo","show_balance"
"445 rupaye ghata do Meenakshi ke account se","subtraction"
"Nikhil ke 1200 rupaye jama karo","add_entry"
"Priyanka ka hisaab kitab email karo","actions"
"225 rupaye wali entry delete karo Saurabh ki","delete_entry"
"Kavita ke 880 rupee add kar do","add_entry"
"Smita ka current balance dikhao","show_balance"
"455 rupaye kaat do Rajesh ke khate se","subtraction"
"Amit ke 1225 rupaye jama kar do","add_entry"
"Neha ka expenditure report generate karo","actions"
"260 rupaye ki entry remove karo Alok ki","delete_entry"
"Vikram ke 900 rupee add karo","add_entry"
"Sunita ka total balance check karo","show_balance"
"465 rupaye minus karo Deepak ke account se","subtraction"
"Anjali ke 1250 rupaye jama kar do","add_entry"
"Rahul ka statement email karo","actions"
"235 rupaye wali entry delete karo Pooja ki","delete_entry"
"Mohan ke 920 rupee add kar do","add_entry"
"Geeta ka current expenditure batao","show_balance"
"475 rupaye ghata do Ravi ke khate se","subtraction"
"Sneha ke 1275 rupaye jama karo","add_entry"
"Ajay ka hisaab kitab generate karo","actions"
"270 rupaye ki entry remove karo Nisha ki","delete_entry"
"Vivek ke 940 rupee add karo","add_entry"
"Divya ka balance check karo","show_balance"
"485 rupaye kaat do Ankit ke account se","subtraction"
"Swati ke 1300 rupaye jama kar do","add_entry"
"Sanjay ka statement WhatsApp karo","actions"
"245 rupaye wali entry delete karo Preeti ki","delete_entry"
"Manish ke 960 rupee add kar do","add_entry"
"Meera ka total expenditure dikhao","show_balance"
"495 rupaye minus karo Prakash ke khate se","subtraction"
"Shweta ke 1325 rupaye jama karo","add_entry"
"Arun ka hisaab kitab email karo","actions"
"280 rupaye ki entry remove karo Neetu ki","delete_entry"
"Gaurav ke 980 rupee add karo","add_entry"
"Ritu ka current balance batao","show_balance"
"505 rupaye ghata do Kiran ke account se","subtraction"
"Asha ke 1350 rupaye jama kar do","add_entry"
"Rajiv ka expenditure report generate karo","actions"
"255 rupaye wali entry delete karo Manju ki","delete_entry"
"Sunil ke 1000 rupee add kar do","add_entry"
"Anita ka total balance check karo","show_balance"
"515 rupaye kaat do Dheeraj ke khate se","subtraction"
"Poornima ke 1375 rupaye jama karo","add_entry"
"Shalini ka statement email karo","actions"
"290 rupaye ki entry remove karo Vinod ki","delete_entry"
"Jyoti ke 1020 rupee add karo","add_entry"
"Rajeev ka current expenditure dikhao","show_balance"
"525 rupaye minus karo Sapna ke account se","subtraction"
"Anil ke 1400 rupaye jama kar do","add_entry"
"Meenakshi ka hisaab kitab generate karo","actions"
"265 rupaye wali entry delete karo Nikhil ki","delete_entry"
"Priyanka ke 1040 rupee add kar do","add_entry"
"Saurabh ka balance batao","show_balance"
"535 rupaye ghata do Kavita ke khate se","subtraction"
"Smita ke 1425 rupaye jama karo","add_entry"
"Rajesh ka statement WhatsApp karo","actions"
"300 rupaye ki entry remove karo Amit ki","delete_entry"
"Neha ke 1060 rupee add karo","add_entry"
"Alok ka total expenditure check karo","show_balance"
"545 rupaye kaat do Vikram ke account se","subtraction"
"Sunita ke 1450 rupaye jama kar do","add_entry"
"Deepak ka hisaab kitab email karo","actions"
"275 rupaye wali entry delete karo Anjali ki","delete_entry"
"Rahul ke 1080 rupee add kar do","add_entry"
"Pooja ka current balance dikhao","show_balance"
"555 rupaye minus karo Mohan ke khate se","subtraction"
"Geeta ke 1475 rupaye jama karo","add_entry"
"Ravi ka expenditure report generate karo","actions"
"310 rupaye ki entry remove karo Sneha ki","delete_entry"
"Ajay ke 1100 rupee add karo","add_entry"
"Nisha ka total balance batao","show_balance"
"565 rupaye ghata do Vivek ke account se","subtraction"
"Divya ke 1500 rupaye jama kar do","add_entry"
"Ankit ka statement email karo","actions"
"285 rupaye wali entry delete karo Swati ki","delete_entry"
"Sanjay ke 1120 rupee add kar do","add_entry"
"Preeti ka current expenditure check karo","show_balance"
"575 rupaye kaat do Manish ke khate se","subtraction"
"Meera ke 1525 rupaye jama karo","add_entry"
"Prakash ka hisaab kitab generate karo","actions"
"320 rupaye ki entry remove karo Shweta ki","delete_entry"
"Arun ke 1140 rupee add karo","add_entry"
"Neetu ka balance dikhao","show_balance"
"585 rupaye minus karo Gaurav ke account se","subtraction"
"Ritu ke 1550 rupaye jama kar do","add_entry"
"Kiran ka statement WhatsApp karo","actions"
"295 rupaye wali entry delete karo Asha ki","delete_entry"
"Rajiv ke 1160 rupee add kar do","add_entry"
"Manju ka total expenditure batao","show_balance"
"595 rupaye ghata do Sunil ke khate se","subtraction"
"Anita ke 1575 rupaye jama karo","add_entry"
"Dheeraj ka hisaab kitab email karo","actions"
"330 rupaye ki entry remove karo Poornima ki","delete_entry"
"Shalini ke 1180 rupee add karo","add_entry"
"Vinod ka current balance check karo","show_balance"
"605 rupaye kaat do Jyoti ke account se","subtraction"
"Rajeev ke 1600 rupaye jama kar do","add_entry"
"Sapna ka expenditure report generate karo","actions"
"305 rupaye wali entry delete karo Anil ki","delete_entry"
"Meenakshi ke 1200 rupee add kar do","add_entry"
"Nikhil ka total balance dikhao","show_balance"
"615 rupaye minus karo Priyanka ke khate se","subtraction"
"Saurabh ke 1625 rupaye jama karo","add_entry"
"Kavita ka statement email karo","actions"
"340 rupaye ki entry remove karo Smita ki","delete_entry"
"Rajesh ke 1220 rupee add karo","add_entry"
"Amit ka current expenditure batao","show_balance"
"625 rupaye ghata do Neha ke account se","subtraction"
"Alok ke 1650 rupaye jama kar do","add_entry"
"Vikram ka hisaab kitab generate karo","actions"
"315 rupaye wali entry delete karo Sunita ki","delete_entry"
"Deepak ke 1240 rupee add kar do","add_entry"
"Anjali ka balance check karo","show_balance"
"635 rupaye kaat do Rahul ke khate se","subtraction"
"Pooja ke 1675 rupaye jama karo","add_entry"
"Mohan ka statement WhatsApp karo","actions"
"350 rupaye ki entry remove karo Geeta ki","delete_entry"
"Ravi ke 1260 rupee add karo","add_entry"
"Sneha ka total expenditure dikhao","show_balance"
"645 rupaye minus karo Ajay ke account se","subtraction"
"Nisha ke 1700 rupaye jama kar do","add_entry"
"Vivek ka hisaab kitab email karo","actions"
"325 rupaye wali entry delete karo Divya ki","delete_entry"
"Ankit ke 1280 rupee add kar do","add_entry"
"Swati ka current balance batao","show_balance"
"655 rupaye ghata do Sanjay ke khate se","subtraction"
"Preeti ke 1725 rupaye jama karo","add_entry"
"Manish ka expenditure report generate karo","actions"
"Rahul ke 1350 rupaye jama karo","add_entry"
